CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
JE244548,05/27/2021 11:00:00 AM,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY / VEHICLE PARKING LOT,Y,N,1134,24,18,1154228,1895173,41.868180939,-87.709271389,"(41.868180939, -87.709271389)"
JE352710,08/28/2021 04:27:00 AM,004XX W EVERGREEN AVE,0479,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",STREET,N,N,1821,27,04B,1173204,1909285,41.906505444,-87.639187975,"(41.906505444, -87.639187975)"
JE352604,08/28/2021 01:31:00 AM,001XX S CENTRAL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,Y,N,1513,29,14,1139076,1898876,41.878631263,-87.764808046,"(41.878631263, -87.764808046)"
JE431748,11/02/2021 05:44:00 PM,067XX S HALSTED ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,N,N,723,6,14,1172128,1860253,41.771981229,-87.644584811,"(41.771981229, -87.644584811)"
JE311314,07/23/2021 11:40:00 AM,057XX W CHICAGO AVE,0560,ASSAULT,SIMPLE,SIDEWALK,Y,N,1511,29,08A,1137702,1904755,41.894788866,-87.769711392,"(41.894788866, -87.769711392)"
JE344325,08/20/2021 10:30:00 PM,054XX S SPRINGFIELD AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,822,23,06,1151295,1868292,41.794473936,-87.720742819,"(41.794473936, -87.720742819)"
JE365795,09/08/2021 12:01:00 AM,051XX S KENWOOD AVE,0810,THEFT,OVER $500,STREET,N,N,234,4,06,1185979,1871296,41.801968515,-87.593463546,"(41.801968515, -87.593463546)"
JE364409,09/07/2021 09:30:00 AM,077XX S CLYDE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,APARTMENT,Y,N,414,8,15,1191548,1853993,41.754354465,-87.573600779,"(41.754354465, -87.573600779)"
JE371586,08/10/2021 05:53:00 PM,095XX S PAXTON AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,431,7,05,1192494,1842226,41.722041781,-87.570516272,"(41.722041781, -87.570516272)"
JE353374,08/28/2021 12:30:00 PM,040XX N TROY ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1724,33,07,1154668,1926637,41.954512093,-87.706812296,"(41.954512093, -87.706812296)"
JE354128,08/28/2021 09:00:00 PM,132XX S ELLIS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,533,9,14,1185532,1817893,41.65543532,-87.596778721,"(41.65543532, -87.596778721)"
JE353455,08/28/2021 06:00:00 PM,083XX S COTTAGE GROVE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,632,6,08B,1183013,1849827,41.743125083,-87.605007694,"(41.743125083, -87.605007694)"
JE353719,08/28/2021 11:00:00 PM,0000X E LAKE ST,0810,THEFT,OVER $500,APARTMENT,N,Y,111,42,06,1176931,1901744,41.885728999,-87.625725853,"(41.885728999, -87.625725853)"
JE353524,08/28/2021 12:00:00 AM,039XX N BROADWAY,1310,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1923,46,14,1170128,1926466,41.953718654,-87.649984242,"(41.953718654, -87.649984242)"
JE237368,05/21/2021 11:00:00 AM,006XX W OHARE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,GOVERNMENT BUILDING / PROPERTY,Y,N,1654,41,18,1100088,1926079,41.953900467,-87.907472601,"(41.953900467, -87.907472601)"
JE353299,08/28/2021 05:08:00 PM,056XX W GRAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2515,36,08B,1138274,1913600,41.919050268,-87.767396234,"(41.919050268, -87.767396234)"
JE353387,08/28/2021 06:30:00 PM,035XX W PALMER ST,0460,BATTERY,SIMPLE,ALLEY,N,N,1413,35,08B,1152266,1914391,41.920955955,-87.715966658,"(41.920955955, -87.715966658)"
JE353397,08/28/2021 06:55:00 PM,012XX S WABASH AVE,0560,ASSAULT,SIMPLE,GROCERY FOOD STORE,Y,N,131,3,08A,1176963,1894850,41.866810739,-87.625817031,"(41.866810739, -87.625817031)"
JE281739,06/27/2021 08:45:00 PM,001XX W GRAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1831,42,07,1175239,1903876,41.891617443,-87.631875153,"(41.891617443, -87.631875153)"
JE281629,06/27/2021 07:05:00 PM,038XX S ARCHER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,911,12,14,1160159,1879150,41.824091721,-87.687939526,"(41.824091721, -87.687939526)"
JE431876,11/02/2021 07:25:00 PM,044XX N BROADWAY,0460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1913,46,08B,1168469,1929861,41.963070794,-87.655984213,"(41.963070794, -87.655984213)"
JE353439,08/28/2021 06:00:00 PM,012XX W 109TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,2234,34,14,1169968,1832167,41.694956446,-87.653316119,"(41.694956446, -87.653316119)"
JE353568,08/28/2021 09:00:00 PM,052XX S WABASH AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,N,N,225,3,03,1177604,1870284,41.799385209,-87.62420835,"(41.799385209, -87.62420835)"
JE353435,08/28/2021 06:51:00 PM,006XX W TAYLOR ST,0560,ASSAULT,SIMPLE,STREET,N,N,124,25,08A,1172283,1895868,41.869708763,-87.642967662,"(41.869708763, -87.642967662)"
JE357006,08/28/2021 11:00:00 AM,001XX W NORTH AVE,0890,THEFT,FROM BUILDING,BANK,N,N,1814,2,06,1175179,1911001,41.911170142,-87.631881548,"(41.911170142, -87.631881548)"
JE353573,08/28/2021 09:17:00 PM,068XX S CRANDON AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,N,Y,331,5,05,1192505,1859965,41.770718855,-87.569899506,"(41.770718855, -87.569899506)"
JF123469,01/21/2022 01:30:00 AM,071XX S WOODLAWN AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,N,N,324,5,06,1185446,1857975,41.765427143,-87.595837261,"(41.765427143, -87.595837261)"
JE359391,08/27/2021 12:34:00 AM,015XX W FULLERTON AVE,0460,BATTERY,SIMPLE,STREET,N,N,1932,32,08B,1165482,1916023,41.92516291,-87.667361588,"(41.92516291, -87.667361588)"
JE353389,08/28/2021 06:15:00 PM,122XX S RACINE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,N,Y,524,34,06,1170546,1823644,41.671555383,-87.651446866,"(41.671555383, -87.651446866)"
JE352745,08/28/2021 02:00:00 AM,005XX W LAKE ST,0810,THEFT,OVER $500,CTA TRAIN,N,N,1214,42,06,1172574,1901698,41.885700244,-87.641726854,"(41.885700244, -87.641726854)"
JE353385,08/28/2021 04:37:00 PM,044XX W DIVERSEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2523,31,08B,1146118,1918241,41.931639955,-87.738457851,"(41.931639955, -87.738457851)"
JE353418,08/28/2021 07:21:00 PM,024XX W OGDEN AVE,0560,ASSAULT,SIMPLE,RESTAURANT,N,N,1023,28,08A,1160441,1893908,41.864583447,-87.686497178,"(41.864583447, -87.686497178)"
JE354927,08/28/2021 05:00:00 PM,005XX W SCOTT ST,0810,THEFT,OVER $500,STREET,N,N,1821,27,06,1172421,1908549,41.904503172,-87.642086005,"(41.904503172, -87.642086005)"
JE352875,08/28/2021 10:00:00 AM,069XX S PAULINA ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,N,Y,735,17,20,1166209,1858679,41.767789992,-87.666326786,"(41.767789992, -87.666326786)"
JE352952,08/28/2021 11:03:00 AM,006XX W GARFIELD BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,711,20,08B,1172797,1868284,41.794004467,-87.641895743,"(41.794004467, -87.641895743)"
JE352646,08/28/2021 12:20:00 AM,085XX S ASHLAND AVE,0560,ASSAULT,SIMPLE,GAS STATION,N,N,614,21,08A,1167159,1848153,41.738884922,-87.663145149,"(41.738884922, -87.663145149)"
JE352770,08/28/2021 08:00:00 AM,069XX S SOUTH SHORE DR,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,N,Y,331,5,04A,1193426,1859510,41.769447819,-87.566538409,"(41.769447819, -87.566538409)"
JE355162,08/28/2021 12:00:00 AM,029XX W 66TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,N,Y,831,17,14,1158074,1860736,41.773603952,-87.696089546,"(41.773603952, -87.696089546)"
JE354278,08/28/2021 11:00:00 PM,040XX N SHERIDAN RD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1915,46,14,1168870,1927274,41.955963268,-87.654585227,"(41.955963268, -87.654585227)"
JE408896,10/13/2021 09:20:00 PM,035XX W BELLE PLAINE AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE - PORCH / HALLWAY,N,N,1723,35,04B,1152190,1927028,41.955634374,-87.715911491,"(41.955634374, -87.715911491)"
JE353108,08/28/2021 01:58:00 PM,040XX S ELLIS AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),Y,N,214,4,04A,1183177,1878380,41.821473272,-87.603518839,"(41.821473272, -87.603518839)"
JE352793,08/28/2021 08:40:00 AM,006XX N LAMON AVE,0460,BATTERY,SIMPLE,SIDEWALK,N,N,1532,37,08B,1143572,1903963,41.892507688,-87.748172063,"(41.892507688, -87.748172063)"
JE352730,08/28/2021 06:30:00 AM,006XX N MICHIGAN AVE,1330,CRIMINAL TRESPASS,TO LAND,HOTEL / MOTEL,N,N,1834,42,26,1177308,1904958,41.894539838,-87.624243916,"(41.894539838, -87.624243916)"
JE352816,08/28/2021 12:30:00 AM,033XX N SHEFFIELD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,N,N,1924,44,14,1169021,1922259,41.942198627,-87.65417621,"(41.942198627, -87.65417621)"
JE431249,11/02/2021 10:45:00 AM,036XX N MILWAUKEE AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,N,N,1731,45,08B,1146726,1923676,41.946542477,-87.736084376,"(41.946542477, -87.736084376)"
JE366046,09/08/2021 01:45:00 PM,090XX S EAST END AVE,141B,WEAPONS VIOLATION,UNLAWFUL USE - OTHER FIREARM,STREET,N,N,413,8,15,1189132,1845296,41.730547268,-87.582732511,"(41.730547268, -87.582732511)"
JE353475,08/28/2021 08:21:00 PM,132XX S ELLIS AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,N,N,533,9,15,1185544,1817604,41.65464198,-87.596743849,"(41.65464198, -87.596743849)"
JE354022,08/28/2021 10:30:00 PM,009XX W 95TH ST,0610,BURGLARY,FORCIBLE ENTRY,PARK PROPERTY,N,N,2223,21,05,1171489,1841817,41.721404419,-87.647465859,"(41.721404419, -87.647465859)"
JE354076,08/28/2021 04:00:00 AM,111XX S INDIANA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,531,9,07,1179549,1831239,41.692196959,-87.618265505,"(41.692196959, -87.618265505)"
JE354089,08/28/2021 06:00:00 PM,016XX N CLEVELAND AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,N,N,1813,43,06,1172692,1910976,41.911156989,-87.6410186,"(41.911156989, -87.6410186)"
JE359137,08/27/2021 05:50:00 AM,043XX N CLARENDON AVE,0890,THEFT,FROM BUILDING,APARTMENT,N,N,1915,46,06,1170136,1929013,41.960707532,-87.64988016,"(41.960707532, -87.64988016)"
JE355117,08/28/2021 08:52:00 PM,067XX S PERRY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,N,722,6,08A,1176560,1860218,41.77178664,-87.628339611,"(41.77178664, -87.628339611)"
JE352805,08/28/2021 06:30:00 AM,074XX S COLES AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,N,Y,334,7,20,1195300,1856476,41.761076258,-87.559769339,"(41.761076258, -87.559769339)"
JE383060,09/22/2021 03:00:00 AM,028XX W 48TH PL,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,922,14,06,1158208,1872388,41.805575931,-87.695281331,"(41.805575931, -87.695281331)"
JE353295,08/28/2021 12:00:00 PM,077XX S CICERO AVE,0263,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,HOTEL / MOTEL,N,N,834,18,02,1145740,1853048,41.752748627,-87.741497836,"(41.752748627, -87.741497836)"
JF119411,01/21/2022 01:00:00 AM,135XX S BRANDON AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,Y,433,10,08A,1199447,1815875,41.64956014,-87.545931251,"(41.64956014, -87.545931251)"
JE353534,08/28/2021 10:05:00 PM,071XX S HALSTED ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,GAS STATION,N,Y,733,6,08B,1172199,1857618,41.764748911,-87.644401916,"(41.764748911, -87.644401916)"
JE366432,09/08/2021 06:25:00 PM,073XX S UNION AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,N,N,732,6,03,1172903,1856203,41.760850477,-87.64186326,"(41.760850477, -87.64186326)"
JE353430,08/28/2021 07:00:00 PM,016XX W NORTH AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,DEPARTMENT STORE,N,N,1433,32,08A,1165315,1910723,41.910622937,-87.668126278,"(41.910622937, -87.668126278)"
JE353132,08/28/2021 02:19:00 PM,031XX W MADISON ST,0560,ASSAULT,SIMPLE,APARTMENT,N,Y,1124,28,08A,1155440,1899850,41.880990844,-87.704696121,"(41.880990844, -87.704696121)"
JE354609,08/28/2021 08:00:00 PM,106XX S MARTIN ST,0820,THEFT,$500 AND UNDER,STREET,N,N,2232,34,06,1169222,1834183,41.700504805,-87.655989409,"(41.700504805, -87.655989409)"
JE357567,08/28/2021 09:26:00 PM,014XX N LOCKWOOD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,Y,2532,37,08A,1140761,1909144,41.906777106,-87.758368335,"(41.906777106, -87.758368335)"
JE388669,09/21/2021 02:20:00 PM,034XX W WILSON AVE,0810,THEFT,OVER $500,SCHOOL - PUBLIC GROUNDS,N,N,1723,33,06,1152455,1930350,41.964744922,-87.714849143,"(41.964744922, -87.714849143)"
JE352815,08/28/2021 06:00:00 AM,109XX S CHURCH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,2212,19,07,1167246,1831959,41.6944442,-87.663288142,"(41.6944442, -87.663288142)"
JE353018,08/28/2021 12:45:00 PM,036XX N HALSTED ST,0560,ASSAULT,SIMPLE,OTHER (SPECIFY),N,N,1923,44,08A,1170271,1924485,41.948279589,-87.649516667,"(41.948279589, -87.649516667)"
JE358990,05/15/2021 12:30:00 AM,028XX W 81ST ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,N,Y,835,18,26,1158650,1850783,41.746279672,-87.694249096,"(41.746279672, -87.694249096)"
JE353248,08/28/2021 04:35:00 PM,045XX N MAGNOLIA AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CONVENIENCE STORE,N,N,1913,46,04B,1167100,1930330,41.964387333,-87.66100398,"(41.964387333, -87.66100398)"
JE352606,08/28/2021 12:30:00 AM,008XX W 54TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,934,20,08B,1171541,1868697,41.795165413,-87.646489313,"(41.795165413, -87.646489313)"
JE359049,08/25/2021 10:30:00 AM,064XX S LOWE AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,N,N,723,20,11,1173144,1862203,41.777309867,-87.640802922,"(41.777309867, -87.640802922)"
JE357181,08/28/2021 11:16:00 PM,001XX E 87TH ST,5011,OTHER OFFENSE,LICENSE VIOLATION,COMMERCIAL / BUSINESS OFFICE,Y,N,632,9,26,1178817,1847346,41.736413347,-87.620457206,"(41.736413347, -87.620457206)"
JE353833,08/28/2021 07:00:00 PM,135XX S AVENUE M,0820,THEFT,$500 AND UNDER,STREET,N,N,433,10,06,1201763,1815951,41.649710333,-87.537455263,"(41.649710333, -87.537455263)"
JE355230,08/20/2021 09:30:00 AM,001XX W 79TH ST,0820,THEFT,$500 AND UNDER,OTHER (SPECIFY),N,N,623,17,06,1176345,1852593,41.750867596,-87.629356468,"(41.750867596, -87.629356468)"
JE352645,08/28/2021 02:27:00 AM,065XX S CHAMPLAIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,Y,Y,321,20,08B,1181691,1861816,41.776054751,-87.609481883,"(41.776054751, -87.609481883)"
JE352592,08/28/2021 01:15:00 AM,037XX S WABASH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,Y,Y,213,3,08B,1177347,1880006,41.826069047,-87.624856894,"(41.826069047, -87.624856894)"
JE352598,08/28/2021 01:00:00 AM,035XX W FLOURNOY ST,0560,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,N,Y,1133,24,08A,1152924,1896804,41.872682495,-87.714015459,"(41.872682495, -87.714015459)"
JE352692,08/28/2021 04:04:00 AM,003XX W HUBBARD ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,N,N,1831,42,15,1174034,1903260,41.88995405,-87.636318897,"(41.88995405, -87.636318897)"
JE383488,09/22/2021 01:53:00 PM,019XX N CICERO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,2533,36,07,1144090,1912429,41.915729613,-87.746056778,"(41.915729613, -87.746056778)"
JE383916,09/22/2021 01:00:00 PM,093XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,STREET,N,N,633,8,08B,1183193,1843289,41.725179888,-87.604551017,"(41.725179888, -87.604551017)"
JE383812,09/22/2021 09:00:00 PM,069XX W BERWYN AVE,0560,ASSAULT,SIMPLE,RESIDENCE - YARD (FRONT / BACK),N,N,1613,41,08A,1129062,1934712,41.977145843,-87.800760847,"(41.977145843, -87.800760847)"
JF122721,01/21/2022 05:00:00 PM,054XX S PRINCETON AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,935,3,06,1175210,1868890,41.795613794,-87.633029346,"(41.795613794, -87.633029346)"
JE353215,08/28/2021 03:48:00 PM,069XX S STONY ISLAND AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,Y,332,5,08A,1188052,1859470,41.769467841,-87.586237993,"(41.769467841, -87.586237993)"
JE353185,08/28/2021 03:03:00 PM,022XX S KIRKLAND AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,N,Y,1013,22,04A,1147706,1888632,41.850359229,-87.733382947,"(41.850359229, -87.733382947)"
JE354118,08/28/2021 09:00:00 PM,079XX S BISHOP ST,0820,THEFT,$500 AND UNDER,STREET,N,N,612,21,06,1168049,1851966,41.749329266,-87.659775008,"(41.749329266, -87.659775008)"
JE355115,08/28/2021 02:55:00 PM,013XX S PLYMOUTH CT,0810,THEFT,OVER $500,DRIVEWAY - RESIDENTIAL,N,N,131,3,06,1176246,1894259,41.865205183,-87.628467009,"(41.865205183, -87.628467009)"
JE353370,08/28/2021 04:25:00 PM,0000X E GRAND AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,N,N,1834,42,11,1176796,1903917,41.891694878,-87.626155832,"(41.891694878, -87.626155832)"
JE281109,06/27/2021 02:00:00 AM,068XX S NORMAL BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,722,6,14,1174127,1859651,41.770285109,-87.637274986,"(41.770285109, -87.637274986)"
JE358792,08/27/2021 08:00:00 AM,068XX N KEDZIE AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,N,N,2411,50,06,1153849,1945170,42.005384054,-87.709326751,"(42.005384054, -87.709326751)"
JE274125,06/19/2021 12:01:00 AM,108XX S EDBROOKE AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,N,N,513,9,02,1179165,1833193,41.69756775,-87.619612099,"(41.69756775, -87.619612099)"
JE359222,08/15/2021 01:30:00 AM,015XX W MARQUETTE RD,0479,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",ALLEY,N,N,725,16,04B,1167371,1860303,41.772221652,-87.662021064,"(41.772221652, -87.662021064)"
JE353392,08/28/2021 06:01:00 PM,009XX N WALLER AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,Y,N,1511,29,15,1138187,1905673,41.897299216,-87.767907874,"(41.897299216, -87.767907874)"
JE353611,08/28/2021 10:45:00 PM,080XX S EVANS AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,ALLEY,N,N,631,8,03,1182622,1851835,41.748644326,-87.606378164,"(41.748644326, -87.606378164)"
JE354542,08/28/2021 09:00:00 AM,015XX S PULASKI RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1012,24,07,1149966,1892248,41.860238349,-87.724994244,"(41.860238349, -87.724994244)"
JE352600,08/28/2021 12:25:00 AM,023XX W 22ND PL,1020,ARSON,BY FIRE,RESIDENCE - GARAGE,N,N,1034,25,09,1161069,1889013,41.85113807,-87.684327623,"(41.85113807, -87.684327623)"
JE359236,08/13/2021 02:37:00 PM,008XX W NORTH AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,COMMERCIAL / BUSINESS OFFICE,N,N,1822,2,11,1170635,1910871,41.910914175,-87.648578343,"(41.910914175, -87.648578343)"
JE353074,08/28/2021 12:25:00 PM,041XX S PULASKI RD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,815,14,06,1150366,1876767,41.817748687,-87.723929123,"(41.817748687, -87.723929123)"
JE353336,08/28/2021 12:00:00 AM,027XX S ARCHER AVE,0560,ASSAULT,SIMPLE,CTA BUS,N,N,913,11,08A,1169829,1886632,41.844418221,-87.652245908,"(41.844418221, -87.652245908)"
JE352683,08/28/2021 03:45:00 AM,031XX S WALLACE ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,N,N,915,11,05,1172804,1884163,41.837577817,-87.641401215,"(41.837577817, -87.641401215)"
JE383545,09/22/2021 05:40:00 PM,049XX W IRVING PARK RD,0890,THEFT,FROM BUILDING,RESTAURANT,N,N,1634,45,06,1142537,1926137,41.953374748,-87.751420615,"(41.953374748, -87.751420615)"
JE353885,08/28/2021 12:00:00 PM,039XX N LAKE SHORE DR,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,PARK PROPERTY,N,N,1925,46,04A,1171473,1926382,41.95345862,-87.6450424,"(41.95345862, -87.6450424)"
JE353593,08/28/2021 10:30:00 PM,0000X E WACKER DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,111,42,08B,1176451,1902143,41.886834724,-87.627476438,"(41.886834724, -87.627476438)"
JE352657,08/28/2021 01:12:00 AM,035XX W ARTHINGTON ST,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",RESIDENCE,N,Y,1133,24,04B,1152988,1895814,41.86996456,-87.713806718,"(41.86996456, -87.713806718)"
JE382983,09/22/2021 09:35:00 AM,030XX N HALSTED ST,0860,THEFT,RETAIL THEFT,DRUG STORE,N,N,1933,44,06,1170394,1920533,41.93743245,-87.649180491,"(41.93743245, -87.649180491)"
JE352661,08/28/2021 02:00:00 AM,020XX N CLARK ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,VEHICLE NON-COMMERCIAL,N,N,1814,43,02,1173819,1914021,41.919487572,-87.636787573,"(41.919487572, -87.636787573)"
JE352982,08/28/2021 12:10:00 PM,048XX N HERMITAGE AVE,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,2032,47,06,1163915,1932607,41.970703497,-87.672649732,"(41.970703497, -87.672649732)"
JE352775,08/28/2021 08:20:00 AM,071XX S VINCENNES AVE,0560,ASSAULT,SIMPLE,GAS STATION,N,Y,731,6,08A,1176677,1857867,41.765332603,-87.627981404,"(41.765332603, -87.627981404)"
JE353540,08/28/2021 07:30:00 PM,063XX S ROCKWELL ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,RESIDENCE,N,Y,825,16,26,1160129,1862485,41.778361424,-87.68850824,"(41.778361424, -87.68850824)"
JE281723,06/27/2021 08:34:00 PM,020XX N CALIFORNIA AVE,0460,BATTERY,SIMPLE,RESTAURANT,Y,N,1414,1,08B,1157378,1913344,41.917980381,-87.697212498,"(41.917980381, -87.697212498)"
JE384876,09/22/2021 03:00:00 PM,063XX S RHODES AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,N,N,312,20,26,1180992,1863099,41.779591544,-87.612004885,"(41.779591544, -87.612004885)"
JE353019,08/28/2021 12:00:00 AM,074XX W FOREST PRESERVE AVE,0810,THEFT,OVER $500,STREET,N,N,1631,38,06,1125847,1925238,41.951202367,-87.812795778,"(41.951202367, -87.812795778)"
JE229689,05/14/2021 10:35:00 AM,033XX W FILLMORE ST,2022,NARCOTICS,POSSESS - COCAINE,POLICE FACILITY / VEHICLE PARKING LOT,Y,N,1134,24,18,1154228,1895173,41.868180939,-87.709271389,"(41.868180939, -87.709271389)"
JE353315,08/28/2021 05:33:00 PM,059XX W ERIE ST,0810,THEFT,OVER $500,RESIDENCE,N,Y,1511,29,06,1136840,1903698,41.891903818,-87.772902688,"(41.891903818, -87.772902688)"
JE353311,08/28/2021 04:52:00 PM,044XX S DR MARTIN LUTHER KING JR DR,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,N,N,215,3,26,1179604,1875566,41.813833962,-87.616712397,"(41.813833962, -87.616712397)"
JE352725,08/28/2021 05:50:00 AM,004XX W 98TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,2223,21,07,1174977,1839919,41.716119077,-87.634746427,"(41.716119077, -87.634746427)"
JE358828,08/21/2021 02:52:00 PM,101XX S WENTWORTH AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,N,N,511,9,06,1176731,1837723,41.710053718,-87.628388264,"(41.710053718, -87.628388264)"
JE353470,08/28/2021 08:15:00 PM,017XX E 67TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,332,5,08B,1189157,1860906,41.773381931,-87.582141655,"(41.773381931, -87.582141655)"
JF120056,01/21/2022 04:09:00 PM,002XX E RANDOLPH ST,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,PARK PROPERTY,N,N,114,42,04A,1177964,1901223,41.884275911,-87.621948374,"(41.884275911, -87.621948374)"
JE354178,08/28/2021 10:00:00 PM,016XX W DIVISION ST,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,N,N,1424,1,07,1165305,1908067,41.903334906,-87.668238668,"(41.903334906, -87.668238668)"
